counter_id,date,time,channel_1,channel_2
27,26/03/2008,1,0,0
27,26/03/2008,2,1,1
27,26/03/2008,3,0,0
27,26/03/2008,4,0,0
27,26/03/2008,5,1,0
27,26/03/2008,6,6,2
27,26/03/2008,7,35,10
27,26/03/2008,8,46,15
27,26/03/2008,9,8,1
27,26/03/2008,10,8,2
27,26/03/2008,11,5,6
27,26/03/2008,12,8,6
27,26/03/2008,13,9,7
27,26/03/2008,14,2,5
27,26/03/2008,15,7,8
27,26/03/2008,16,9,20
27,26/03/2008,17,19,44
27,26/03/2008,18,7,17
27,26/03/2008,19,4,8
27,26/03/2008,20,2,1
27,26/03/2008,21,2,2
27,26/03/2008,22,0,0
27,26/03/2008,23,0,1
27,27/03/2008,0,0,0
27,27/03/2008,1,0,0
27,27/03/2008,2,0,0
27,27/03/2008,3,0,1
27,27/03/2008,4,0,0
27,27/03/2008,5,0,0
27,27/03/2008,6,3,1
27,27/03/2008,7,22,7
27,27/03/2008,8,39,11
27,27/03/2008,9,23,7
27,27/03/2008,10,4,5
27,27/03/2008,11,7,7
27,27/03/2008,12,1,4
27,27/03/2008,13,7,6
27,27/03/2008,14,6,5
27,27/03/2008,15,0,10
27,27/03/2008,16,10,18
27,27/03/2008,17,13,40
27,27/03/2008,18,19,35
27,27/03/2008,19,6,5
27,27/03/2008,20,2,3
27,27/03/2008,21,0,2
27,27/03/2008,22,0,0
27,27/03/2008,23,1,3
27,28/03/2008,0,1,0
27,28/03/2008,1,0,0
27,28/03/2008,2,0,0
27,28/03/2008,3,0,0
27,28/03/2008,4,0,0
27,28/03/2008,5,1,0
27,28/03/2008,6,5,2
27,28/03/2008,7,11,5
27,28/03/2008,8,18,5
27,28/03/2008,9,10,2
27,28/03/2008,10,4,4
27,28/03/2008,11,2,3
27,28/03/2008,12,3,2
27,28/03/2008,13,4,3
27,28/03/2008,14,4,4
27,28/03/2008,15,2,9
27,28/03/2008,16,9,9
27,28/03/2008,17,9,18
27,28/03/2008,18,7,17
27,28/03/2008,19,4,4
27,28/03/2008,20,1,2
27,28/03/2008,21,0,0
27,28/03/2008,22,0,1
27,28/03/2008,23,1,1
27,29/03/2008,0,0,0
27,29/03/2008,1,0,1
27,29/03/2008,2,0,1
27,29/03/2008,3,0,1
27,29/03/2008,4,0,0
27,29/03/2008,5,0,0
27,29/03/2008,6,0,0
27,29/03/2008,7,1,0
27,29/03/2008,8,1,0
27,29/03/2008,9,4,3
27,29/03/2008,10,8,10
27,29/03/2008,11,6,7
27,29/03/2008,12,8,13
27,29/03/2008,13,7,12
27,29/03/2008,14,10,12
27,29/03/2008,15,13,14
27,29/03/2008,16,4,7
27,29/03/2008,17,9,8
27,29/03/2008,18,9,4
27,29/03/2008,19,4,3
27,29/03/2008,20,3,2
27,29/03/2008,21,0,0
27,29/03/2008,22,0,1
27,29/03/2008,23,0,0
27,30/03/2008,0,0,2
27,30/03/2008,1,0,0
27,30/03/2008,2,0,0
27,30/03/2008,3,0,0
27,30/03/2008,4,0,0
27,30/03/2008,5,0,0
27,30/03/2008,6,0,0
27,30/03/2008,7,3,3
27,30/03/2008,8,3,5
27,30/03/2008,9,6,8
27,30/03/2008,10,4,7
27,30/03/2008,11,11,8
27,30/03/2008,12,3,6
27,30/03/2008,13,2,6
27,30/03/2008,14,11,4
27,30/03/2008,15,13,8
27,30/03/2008,16,8,11
27,30/03/2008,17,4,10
27,30/03/2008,18,7,8
27,30/03/2008,19,5,0
27,30/03/2008,20,3,2
27,30/03/2008,21,2,1
27,30/03/2008,22,0,0
27,30/03/2008,23,0,1
27,31/03/2008,0,0,0
27,31/03/2008,1,0,0
27,31/03/2008,2,0,0
27,31/03/2008,3,0,1
27,31/03/2008,4,0,0
27,31/03/2008,5,0,1
27,31/03/2008,6,7,2
27,31/03/2008,7,25,11
27,31/03/2008,8,46,13
27,31/03/2008,9,30,6
27,31/03/2008,10,3,3
27,31/03/2008,11,13,10
27,31/03/2008,12,8,6
27,31/03/2008,13,7,3
27,31/03/2008,14,7,16
27,31/03/2008,15,4,7
27,31/03/2008,16,8,24
27,31/03/2008,17,26,47
27,31/03/2008,18,16,37
27,31/03/2008,19,10,17
27,31/03/2008,20,1,3
27,31/03/2008,21,0,0
27,31/03/2008,22,0,0
27,31/03/2008,23,0,0
27,01/04/2008,0,0,0
27,01/04/2008,1,0,0
27,01/04/2008,2,0,0
27,01/04/2008,3,0,0
27,01/04/2008,4,0,0
27,01/04/2008,5,0,1
27,01/04/2008,6,5,0
27,01/04/2008,7,32,6
27,01/04/2008,8,36,16
27,01/04/2008,9,15,2
27,01/04/2008,10,5,2
27,01/04/2008,11,0,0
27,01/04/2008,12,1,3
27,01/04/2008,13,3,3
27,01/04/2008,14,0,1
27,01/04/2008,15,2,10
27,01/04/2008,16,3,17
27,01/04/2008,17,14,38
27,01/04/2008,18,8,21
27,01/04/2008,19,5,5
27,01/04/2008,20,4,2
27,01/04/2008,21,0,0
27,01/04/2008,22,0,0
27,01/04/2008,23,0,0
27,02/04/2008,0,0,0
27,02/04/2008,1,0,0
27,02/04/2008,2,0,0
27,02/04/2008,3,0,0
27,02/04/2008,4,0,0
27,02/04/2008,5,0,0
27,02/04/2008,6,7,4
27,02/04/2008,7,30,12
27,02/04/2008,8,59,11
27,02/04/2008,9,20,8
27,02/04/2008,11,8,6
27,02/04/2008,12,10,9
27,02/04/2008,13,10,11
27,02/04/2008,14,6,14
27,02/04/2008,15,14,7
27,02/04/2008,16,13,26
27,02/04/2008,17,17,56
27,02/04/2008,18,15,39
27,02/04/2008,19,10,16
27,02/04/2008,20,8,2
27,02/04/2008,21,2,3
27,02/04/2008,22,1,3
27,02/04/2008,23,0,0
27,03/04/2008,0,0,1
27,03/04/2008,1,0,0
27,03/04/2008,2,0,0
27,03/04/2008,3,0,0
27,03/04/2008,4,0,0
27,03/04/2008,5,0,0
27,03/04/2008,6,4,3
27,03/04/2008,7,25,18
27,03/04/2008,8,53,15
27,03/04/2008,9,19,13
27,03/04/2008,10,10,8
27,03/04/2008,11,7,3
27,03/04/2008,12,10,5
27,03/04/2008,13,8,12
27,03/04/2008,14,8,4
27,03/04/2008,15,9,18
27,03/04/2008,16,14,30
27,03/04/2008,17,27,45
27,03/04/2008,18,26,43
27,03/04/2008,19,9,18
27,03/04/2008,20,2,3
27,03/04/2008,21,1,2
27,03/04/2008,22,0,0
27,03/04/2008,23,0,2
27,04/04/2008,0,0,0
27,04/04/2008,1,0,1
27,04/04/2008,2,0,0
27,04/04/2008,3,0,0
27,04/04/2008,4,0,0
27,04/04/2008,5,0,0
27,04/04/2008,6,3,3
27,04/04/2008,7,30,7
27,04/04/2008,8,45,15
27,04/04/2008,9,16,6
27,04/04/2008,10,8,3
27,04/04/2008,11,5,1
27,04/04/2008,12,4,9
27,04/04/2008,13,7,9
27,04/04/2008,14,3,8
27,04/04/2008,15,12,21
27,04/04/2008,16,8,24
27,04/04/2008,17,27,41
27,04/04/2008,18,17,32
27,04/04/2008,19,9,6
27,04/04/2008,20,1,1
27,04/04/2008,21,1,0
27,04/04/2008,22,0,0
27,04/04/2008,23,0,0
27,05/04/2008,0,1,0
27,05/04/2008,1,0,0
27,05/04/2008,2,0,1
27,05/04/2008,3,0,0
27,05/04/2008,4,0,0
27,05/04/2008,5,0,0
27,05/04/2008,6,0,1
27,05/04/2008,7,2,5
