counter_id,date,time,channel_1,channel_2
29,22/03/2015,0,0,1
29,22/03/2015,1,1,0
29,22/03/2015,2,0,0
29,22/03/2015,3,0,0
29,22/03/2015,4,0,1
29,22/03/2015,5,1,0
29,22/03/2015,6,0,0
29,22/03/2015,7,0,0
29,22/03/2015,8,1,3
29,22/03/2015,9,1,3
29,22/03/2015,10,3,7
29,22/03/2015,11,2,4
29,22/03/2015,12,5,1
29,22/03/2015,13,5,3
29,22/03/2015,14,5,2
29,22/03/2015,15,3,2
29,22/03/2015,16,1,2
29,22/03/2015,17,3,3
29,22/03/2015,18,3,4
29,22/03/2015,19,2,0
29,22/03/2015,20,1,0
29,22/03/2015,21,1,1
29,22/03/2015,22,2,0
29,22/03/2015,23,0,2
29,23/03/2015,0,0,1
29,23/03/2015,1,0,0
29,23/03/2015,2,0,0
29,23/03/2015,3,0,0
29,23/03/2015,4,2,1
29,23/03/2015,5,3,2
29,23/03/2015,6,6,3
29,23/03/2015,7,31,27
29,23/03/2015,8,22,31
29,23/03/2015,9,6,4
29,23/03/2015,10,4,5
29,23/03/2015,11,3,2
29,23/03/2015,12,8,3
29,23/03/2015,13,5,3
29,23/03/2015,14,6,2
29,23/03/2015,15,3,7
29,23/03/2015,16,17,10
29,23/03/2015,17,31,19
29,23/03/2015,18,19,12
29,23/03/2015,19,6,3
29,23/03/2015,20,5,4
29,23/03/2015,21,4,3
29,23/03/2015,22,4,1
29,23/03/2015,23,1,1
29,24/03/2015,0,0,0
29,24/03/2015,1,0,0
29,24/03/2015,2,0,0
29,24/03/2015,3,0,0
29,24/03/2015,4,0,1
29,24/03/2015,5,0,2
29,24/03/2015,6,8,8
29,24/03/2015,7,18,4
29,24/03/2015,8,33,0
29,24/03/2015,9,5,0
29,24/03/2015,10,6,1
29,24/03/2015,11,3,3
29,24/03/2015,12,0,5
29,24/03/2015,13,8,5
29,24/03/2015,14,2,7
29,24/03/2015,15,10,6
29,24/03/2015,16,16,11
29,24/03/2015,17,32,14
29,24/03/2015,18,27,13
29,24/03/2015,19,9,6
29,24/03/2015,20,6,7
29,24/03/2015,21,2,3
29,24/03/2015,22,2,1
29,24/03/2015,23,0,0
29,25/03/2015,0,0,0
29,25/03/2015,1,0,0
29,25/03/2015,2,0,0
29,25/03/2015,3,0,0
29,25/03/2015,4,0,0
29,25/03/2015,5,2,3
29,25/03/2015,6,7,6
29,25/03/2015,7,22,14
29,25/03/2015,8,27,15
29,25/03/2015,9,8,3
29,25/03/2015,10,3,0
29,25/03/2015,11,4,0
29,25/03/2015,12,1,2
29,25/03/2015,13,6,5
29,25/03/2015,14,4,6
29,25/03/2015,15,7,4
29,25/03/2015,16,15,6
29,25/03/2015,17,36,16
29,25/03/2015,18,28,14
29,25/03/2015,19,11,5
29,25/03/2015,20,4,2
29,25/03/2015,21,2,3
29,25/03/2015,22,1,2
29,25/03/2015,23,2,3
29,26/03/2015,0,2,0
29,26/03/2015,1,0,0
29,26/03/2015,2,0,0
29,26/03/2015,3,0,0
29,26/03/2015,4,1,0
29,26/03/2015,5,2,0
29,26/03/2015,6,4,3
29,26/03/2015,7,24,11
29,26/03/2015,8,15,11
29,26/03/2015,9,3,4
29,26/03/2015,10,2,0
29,26/03/2015,11,0,0
29,26/03/2015,12,3,1
29,26/03/2015,13,2,1
29,26/03/2015,14,1,5
29,26/03/2015,15,2,1
29,26/03/2015,16,6,1
29,26/03/2015,17,29,10
29,26/03/2015,18,11,6
29,26/03/2015,19,12,4
29,26/03/2015,20,1,1
29,26/03/2015,21,4,0
29,26/03/2015,22,1,0
29,26/03/2015,23,0,1
29,27/03/2015,0,1,1
29,27/03/2015,1,1,0
29,27/03/2015,2,0,0
29,27/03/2015,3,0,0
29,27/03/2015,4,0,0
29,27/03/2015,5,1,1
29,27/03/2015,6,2,2
29,27/03/2015,7,18,15
29,27/03/2015,8,13,21
29,27/03/2015,9,4,7
29,27/03/2015,10,2,4
29,27/03/2015,11,2,2
29,27/03/2015,12,2,0
29,27/03/2015,13,2,0
29,27/03/2015,14,5,1
29,27/03/2015,15,6,2
29,27/03/2015,16,21,4
29,27/03/2015,17,23,9
29,27/03/2015,18,18,4
29,27/03/2015,19,9,5
29,27/03/2015,20,0,1
29,27/03/2015,21,3,1
29,27/03/2015,22,4,3
29,27/03/2015,23,1,0
29,28/03/2015,0,0,0
29,28/03/2015,1,0,2
29,28/03/2015,2,0,0
29,28/03/2015,3,0,0
29,28/03/2015,4,0,0
29,28/03/2015,5,1,0
29,28/03/2015,6,0,1
29,28/03/2015,7,2,1
29,28/03/2015,8,1,0
29,28/03/2015,9,0,2
29,28/03/2015,10,1,1
29,28/03/2015,11,4,2
29,28/03/2015,12,1,0
29,28/03/2015,13,2,1
29,28/03/2015,14,2,2
29,28/03/2015,15,0,0
29,28/03/2015,16,5,1
29,28/03/2015,17,1,0
29,28/03/2015,18,2,0
29,28/03/2015,19,0,1
29,28/03/2015,20,3,0
29,28/03/2015,21,1,0
29,28/03/2015,22,2,1
29,28/03/2015,23,0,0
29,05/04/2015,0,0,0
29,05/04/2015,1,0,0
29,05/04/2015,2,0,0
29,05/04/2015,3,0,0
29,05/04/2015,4,0,0
29,05/04/2015,5,1,1
29,05/04/2015,6,1,0
29,05/04/2015,7,3,0
29,05/04/2015,8,5,1
29,05/04/2015,9,4,3
29,05/04/2015,10,2,2
29,05/04/2015,11,5,3
29,05/04/2015,12,2,3
29,05/04/2015,13,7,6
29,05/04/2015,14,3,2
29,05/04/2015,15,6,3
29,05/04/2015,16,10,1
29,05/04/2015,17,1,3
29,05/04/2015,18,3,3
29,05/04/2015,19,2,2
29,05/04/2015,20,1,2
29,05/04/2015,21,1,0
29,05/04/2015,22,6,0
29,05/04/2015,23,0,1
29,06/04/2015,0,1,0
29,06/04/2015,1,0,1
29,06/04/2015,2,0,0
29,06/04/2015,3,0,0
29,06/04/2015,4,0,0
29,06/04/2015,5,0,2
29,06/04/2015,6,3,4
29,06/04/2015,7,4,5
29,06/04/2015,8,12,8
29,06/04/2015,9,3,3
29,06/04/2015,10,10,6
29,06/04/2015,11,5,5
29,06/04/2015,12,2,3
29,06/04/2015,13,4,3
