counter_id,date,time,channel_1,channel_2,
25,09/04/2015,1,0,0,0
25,09/04/2015,2,0,0,0
25,09/04/2015,3,0,0,0
25,09/04/2015,4,0,0,0
25,09/04/2015,5,0,0,0
25,09/04/2015,6,0,0,0
25,09/04/2015,7,2,1,3
25,09/04/2015,8,1,1,2
25,09/04/2015,9,0,0,0
25,09/04/2015,10,0,0,0
25,09/04/2015,11,2,1,3
25,09/04/2015,12,1,0,1
25,09/04/2015,13,1,4,5
25,09/04/2015,14,3,3,6
25,09/04/2015,15,6,1,7
25,09/04/2015,16,2,2,4
25,09/04/2015,17,5,3,8
25,09/04/2015,18,4,2,6
25,09/04/2015,19,2,2,4
25,09/04/2015,20,0,0,0
25,09/04/2015,21,0,0,0
25,09/04/2015,22,0,0,0
25,09/04/2015,23,0,0,0
25,10/04/2015,0,0,0,0
25,10/04/2015,1,0,0,0
25,10/04/2015,2,0,0,0
25,10/04/2015,3,0,0,0
25,10/04/2015,4,0,0,0
25,10/04/2015,5,2,0,2
25,10/04/2015,6,0,0,0
25,10/04/2015,7,2,2,4
25,10/04/2015,8,2,0,2
25,10/04/2015,9,0,1,1
25,10/04/2015,10,0,1,1
25,10/04/2015,11,1,3,4
25,10/04/2015,12,2,2,4
25,10/04/2015,13,4,2,6
25,10/04/2015,14,2,3,5
25,10/04/2015,15,1,1,2
25,10/04/2015,16,3,5,8
25,10/04/2015,17,4,4,8
25,10/04/2015,18,3,3,6
25,10/04/2015,19,0,0,0
25,10/04/2015,20,0,0,0
25,10/04/2015,21,0,0,0
25,10/04/2015,22,0,0,0
25,10/04/2015,23,0,0,0
25,11/04/2015,0,0,0,0
25,11/04/2015,1,0,0,0
25,11/04/2015,2,0,0,0
25,11/04/2015,3,0,0,0
25,11/04/2015,4,0,0,0
25,11/04/2015,5,0,0,0
25,11/04/2015,6,0,0,0
25,11/04/2015,7,0,0,0
25,11/04/2015,8,0,0,0
25,11/04/2015,9,2,2,4
25,11/04/2015,10,0,0,0
25,11/04/2015,11,2,0,2
25,11/04/2015,12,2,0,2
25,11/04/2015,13,0,0,0
25,11/04/2015,14,1,2,3
25,11/04/2015,15,1,1,2
25,11/04/2015,16,0,1,1
25,11/04/2015,17,2,0,2
25,11/04/2015,18,0,0,0
25,11/04/2015,19,0,0,0
25,11/04/2015,20,0,0,0
25,11/04/2015,21,0,0,0
25,11/04/2015,22,0,0,0
25,11/04/2015,23,0,0,0
25,12/04/2015,0,0,0,0
25,12/04/2015,1,0,0,0
25,12/04/2015,2,0,0,0
25,12/04/2015,3,0,0,0
25,12/04/2015,4,0,0,0
25,12/04/2015,5,0,0,0
25,12/04/2015,6,0,0,0
25,12/04/2015,7,0,0,0
25,12/04/2015,8,0,0,0
25,12/04/2015,9,0,0,0
25,12/04/2015,10,0,0,0
25,12/04/2015,11,1,1,2
25,12/04/2015,12,0,0,0
25,12/04/2015,13,1,0,1
25,12/04/2015,14,0,0,0
25,12/04/2015,15,1,1,2
25,12/04/2015,16,1,0,1
25,12/04/2015,17,1,1,2
25,12/04/2015,18,0,0,0
25,12/04/2015,19,1,0,1
25,12/04/2015,20,0,0,0
25,12/04/2015,21,0,0,0
25,12/04/2015,22,0,1,1
25,12/04/2015,23,0,0,0
25,13/04/2015,0,0,0,0
25,13/04/2015,1,0,0,0
25,13/04/2015,2,0,0,0
25,13/04/2015,3,0,0,0
25,13/04/2015,4,0,0,0
25,13/04/2015,5,1,0,1
25,13/04/2015,6,1,0,1
25,13/04/2015,7,0,1,1
25,13/04/2015,8,0,2,2
25,13/04/2015,9,1,2,3
25,13/04/2015,10,0,0,0
25,13/04/2015,11,0,1,1
25,13/04/2015,12,2,0,2
25,13/04/2015,13,3,0,3
25,13/04/2015,14,0,0,0
25,13/04/2015,15,1,0,1
25,13/04/2015,16,1,0,1
25,13/04/2015,17,1,1,2
25,13/04/2015,18,0,1,1
25,13/04/2015,19,1,1,2
25,13/04/2015,20,1,1,2
25,13/04/2015,21,0,0,0
25,13/04/2015,22,0,0,0
25,13/04/2015,23,0,0,0
25,14/04/2015,0,0,0,0
25,14/04/2015,1,0,0,0
25,14/04/2015,2,0,0,0
25,14/04/2015,3,0,0,0
25,14/04/2015,4,0,0,0
25,14/04/2015,5,0,0,0
25,14/04/2015,6,0,0,0
25,14/04/2015,7,2,0,2
25,14/04/2015,8,3,0,3
25,14/04/2015,9,0,0,0
25,14/04/2015,10,0,1,1
25,14/04/2015,11,2,0,2
25,14/04/2015,12,1,0,1
25,14/04/2015,13,1,0,1
25,14/04/2015,14,0,2,2
25,14/04/2015,15,1,0,1
25,14/04/2015,16,0,0,0
25,14/04/2015,17,0,1,1
25,14/04/2015,18,0,1,1
25,14/04/2015,19,1,1,2
25,14/04/2015,20,0,3,3
25,14/04/2015,21,0,0,0
25,14/04/2015,22,0,1,1
25,14/04/2015,23,0,0,0
25,15/04/2015,0,0,0,0
25,15/04/2015,1,0,0,0
25,15/04/2015,2,0,0,0
25,15/04/2015,3,0,0,0
25,15/04/2015,4,0,0,0
25,15/04/2015,5,0,0,0
25,15/04/2015,6,0,0,0
25,15/04/2015,7,1,1,2
25,15/04/2015,8,3,0,3
25,15/04/2015,9,0,1,1
25,15/04/2015,10,0,0,0
25,15/04/2015,11,2,1,3
25,15/04/2015,12,0,0,0
25,15/04/2015,13,2,1,3
25,15/04/2015,14,0,0,0
25,15/04/2015,15,1,1,2
25,15/04/2015,16,0,1,1
25,15/04/2015,17,3,2,5
25,15/04/2015,18,3,3,6
25,15/04/2015,19,4,4,8
25,15/04/2015,20,6,1,7
25,15/04/2015,21,0,0,0
25,15/04/2015,22,0,1,1
25,15/04/2015,23,0,0,0
25,16/04/2015,0,0,0,0
25,16/04/2015,1,1,0,1
25,16/04/2015,2,0,0,0
25,16/04/2015,3,0,0,0
25,16/04/2015,4,0,0,0
25,16/04/2015,5,0,0,0
25,16/04/2015,6,1,0,1
25,16/04/2015,7,2,0,2
25,16/04/2015,8,4,2,6
25,16/04/2015,9,3,1,4
25,16/04/2015,10,0,2,2
25,16/04/2015,11,0,0,0
25,16/04/2015,12,3,0,3
25,16/04/2015,13,1,1,2
25,16/04/2015,14,2,0,2
25,16/04/2015,15,1,9,10
25,16/04/2015,16,0,2,2
25,16/04/2015,17,4,3,7
25,16/04/2015,18,6,4,10
25,16/04/2015,19,4,2,6
25,16/04/2015,20,0,2,2
25,16/04/2015,21,0,0,0
25,16/04/2015,22,0,0,0
25,16/04/2015,23,0,0,0
25,17/04/2015,0,0,0,0
25,17/04/2015,1,0,0,0
25,17/04/2015,2,0,0,0
25,17/04/2015,3,0,0,0
25,17/04/2015,4,0,0,0
25,17/04/2015,5,0,0,0
25,17/04/2015,6,0,0,0
25,17/04/2015,7,2,2,4
25,17/04/2015,8,2,1,3
25,17/04/2015,9,1,0,1
25,17/04/2015,10,0,0,0
25,17/04/2015,11,1,1,2
25,17/04/2015,12,0,1,1
25,17/04/2015,13,1,2,3
25,17/04/2015,14,0,2,2
25,17/04/2015,15,2,3,5
25,17/04/2015,16,1,0,1
25,17/04/2015,17,4,1,5
25,17/04/2015,18,5,3,8
25,17/04/2015,19,0,0,0
25,17/04/2015,20,1,0,1
25,17/04/2015,21,0,0,0
25,17/04/2015,22,0,0,0
25,17/04/2015,23,0,0,0
25,18/04/2015,0,0,0,0
25,18/04/2015,1,0,0,0
25,18/04/2015,2,0,0,0
25,18/04/2015,3,0,0,0
25,18/04/2015,4,0,0,0
25,18/04/2015,5,0,0,0
25,18/04/2015,6,0,1,1
25,18/04/2015,7,0,0,0
25,18/04/2015,8,0,2,2
25,18/04/2015,9,0,0,0
25,18/04/2015,10,1,2,3
25,18/04/2015,11,3,3,6
25,18/04/2015,12,2,3,5
25,18/04/2015,13,2,2,4
25,18/04/2015,14,5,2,7
25,18/04/2015,15,3,1,4
25,18/04/2015,16,7,4,11
25,18/04/2015,17,3,0,3
25,18/04/2015,18,3,2,5
25,18/04/2015,19,0,2,2
25,18/04/2015,20,0,0,0
25,18/04/2015,21,0,0,0
25,18/04/2015,22,0,0,0
25,18/04/2015,23,0,0,0
25,19/04/2015,0,0,0,0
25,19/04/2015,1,0,0,0
25,19/04/2015,2,0,0,0
25,19/04/2015,3,0,0,0
25,19/04/2015,4,0,0,0
25,19/04/2015,5,0,0,0
25,19/04/2015,6,0,0,0
25,19/04/2015,7,0,1,1
25,19/04/2015,8,1,3,4
25,19/04/2015,9,0,0,0
25,19/04/2015,10,0,4,4
25,19/04/2015,11,3,0,3
25,19/04/2015,12,0,1,1
25,19/04/2015,13,1,0,1
25,19/04/2015,14,0,3,3
25,19/04/2015,15,0,1,1
25,19/04/2015,16,3,1,4
25,19/04/2015,17,1,1,2
25,19/04/2015,18,0,0,0
25,19/04/2015,19,0,0,0
25,19/04/2015,20,0,0,0
25,19/04/2015,21,0,0,0
25,19/04/2015,22,0,0,0
25,19/04/2015,23,0,0,0
25,20/04/2015,0,0,0,0
25,20/04/2015,1,0,0,0
25,20/04/2015,2,1,0,1
25,20/04/2015,3,0,0,0
25,20/04/2015,4,0,0,0
25,20/04/2015,5,0,1,1
25,20/04/2015,6,0,0,0
25,20/04/2015,7,2,1,3
25,20/04/2015,8,5,1,6
25,20/04/2015,9,0,0,0
25,20/04/2015,10,0,1,1
25,20/04/2015,11,1,0,1
25,20/04/2015,12,0,2,2
25,20/04/2015,13,1,0,1
25,20/04/2015,14,0,2,2
25,20/04/2015,15,4,1,5
25,20/04/2015,16,5,2,7
25,20/04/2015,17,1,3,4
25,20/04/2015,18,1,4,5
25,20/04/2015,19,2,3,5
25,20/04/2015,20,2,0,2
25,20/04/2015,21,0,0,0
25,20/04/2015,22,0,1,1
25,20/04/2015,23,0,0,0
25,21/04/2015,0,0,0,0
25,21/04/2015,1,0,0,0
25,21/04/2015,2,0,0,0
25,21/04/2015,3,0,0,0
25,21/04/2015,4,0,0,0
25,21/04/2015,5,0,0,0
25,21/04/2015,6,1,1,2
25,21/04/2015,7,0,1,1
25,21/04/2015,8,8,2,10
25,21/04/2015,9,3,2,5
25,21/04/2015,10,1,0,1
25,21/04/2015,11,2,2,4
25,21/04/2015,12,0,3,3
25,21/04/2015,13,5,3,8
25,21/04/2015,14,1,2,3
25,21/04/2015,15,3,0,3
25,21/04/2015,16,3,2,5
25,21/04/2015,17,2,6,8
25,21/04/2015,18,4,8,12
25,21/04/2015,19,4,3,7
25,21/04/2015,20,4,0,4
25,21/04/2015,21,0,0,0
25,21/04/2015,22,0,1,1
25,21/04/2015,23,0,0,0
25,22/04/2015,0,0,0,0
25,22/04/2015,1,0,0,0
25,22/04/2015,2,0,0,0
25,22/04/2015,3,0,0,0
25,22/04/2015,4,0,0,0
25,22/04/2015,5,1,0,1
25,22/04/2015,6,0,1,1
25,22/04/2015,7,3,1,4
25,22/04/2015,8,4,1,5
25,22/04/2015,9,1,0,1
25,22/04/2015,10,0,2,2
25,22/04/2015,11,0,1,1
25,22/04/2015,12,2,1,3
25,22/04/2015,13,2,0,2
25,22/04/2015,14,0,0,0
25,22/04/2015,15,1,1,2
25,22/04/2015,16,3,2,5
25,22/04/2015,17,2,3,5
25,22/04/2015,18,7,3,10
25,22/04/2015,19,3,4,7
25,22/04/2015,20,0,1,1
25,22/04/2015,21,0,0,0
25,22/04/2015,22,0,0,0
25,22/04/2015,23,0,0,0
25,23/04/2015,0,0,0,0
25,23/04/2015,1,0,0,0
25,23/04/2015,2,0,0,0
25,23/04/2015,3,0,0,0
25,23/04/2015,4,0,0,0
25,23/04/2015,5,1,0,1
25,23/04/2015,6,0,1,1
25,23/04/2015,7,2,0,2
25,23/04/2015,8,3,3,6
25,23/04/2015,9,2,0,2
25,23/04/2015,10,0,1,1
25,23/04/2015,11,2,1,3
25,23/04/2015,12,2,1,3
25,23/04/2015,13,2,0,2
25,23/04/2015,14,1,2,3
25,23/04/2015,15,0,4,4
25,23/04/2015,16,2,0,2
25,23/04/2015,17,4,4,8
25,23/04/2015,18,6,6,12
25,23/04/2015,19,2,0,2
25,23/04/2015,20,0,3,3
25,23/04/2015,21,0,0,0
25,23/04/2015,22,0,0,0
25,23/04/2015,23,0,0,0
25,24/04/2015,0,0,0,0
25,24/04/2015,1,0,0,0
25,24/04/2015,2,0,0,0
25,24/04/2015,3,0,0,0
25,24/04/2015,4,0,0,0
25,24/04/2015,5,1,0,1
25,24/04/2015,6,0,0,0
25,24/04/2015,7,1,1,2
25,24/04/2015,8,3,4,7
25,24/04/2015,9,1,1,2
25,24/04/2015,10,1,2,3
25,24/04/2015,11,3,0,3
25,24/04/2015,12,1,2,3
25,24/04/2015,13,3,3,6
25,24/04/2015,14,10,0,10
25,24/04/2015,15,2,1,3
25,24/04/2015,16,2,4,6
25,24/04/2015,17,0,0,0
25,24/04/2015,18,3,1,4
25,24/04/2015,19,0,1,1
25,24/04/2015,20,0,0,0
25,24/04/2015,21,0,0,0
25,24/04/2015,22,0,0,0
25,24/04/2015,23,0,0,0
25,25/04/2015,0,0,0,0
25,25/04/2015,1,0,0,0
25,25/04/2015,2,0,0,0
25,25/04/2015,3,0,0,0
25,25/04/2015,4,0,0,0
25,25/04/2015,5,1,0,1
25,25/04/2015,6,0,0,0
25,25/04/2015,7,0,0,0
25,25/04/2015,8,0,0,0
25,25/04/2015,9,0,0,0
25,25/04/2015,10,0,0,0
25,25/04/2015,11,0,0,0
25,25/04/2015,12,1,0,1
25,25/04/2015,13,2,1,3
25,25/04/2015,14,2,4,6
25,25/04/2015,15,5,4,9
25,25/04/2015,16,0,0,0
25,25/04/2015,17,2,0,2
25,25/04/2015,18,0,1,1
25,25/04/2015,19,0,0,0
25,25/04/2015,20,0,0,0
25,25/04/2015,21,0,0,0
25,25/04/2015,22,0,0,0
25,25/04/2015,23,0,0,0
25,26/04/2015,0,0,0,0
25,26/04/2015,1,0,0,0
25,26/04/2015,2,0,0,0
25,26/04/2015,3,0,0,0
25,26/04/2015,4,0,0,0
25,26/04/2015,5,0,0,0
25,26/04/2015,6,0,0,0
25,26/04/2015,7,0,0,0
25,26/04/2015,8,0,5,5
25,26/04/2015,9,0,3,3
25,26/04/2015,10,2,3,5
25,26/04/2015,11,4,2,6
25,26/04/2015,12,0,0,0
25,26/04/2015,13,3,4,7
25,26/04/2015,14,2,2,4
25,26/04/2015,15,0,1,1
25,26/04/2015,16,7,2,9
25,26/04/2015,17,1,0,1
25,26/04/2015,18,1,1,2
25,26/04/2015,19,0,0,0
25,26/04/2015,20,0,0,0
25,26/04/2015,21,0,0,0
25,26/04/2015,22,0,0,0
25,26/04/2015,23,0,0,0
25,27/04/2015,0,0,0,0
25,27/04/2015,1,0,0,0
25,27/04/2015,2,0,0,0
25,27/04/2015,3,0,0,0
25,27/04/2015,4,0,0,0
25,27/04/2015,5,1,0,1
25,27/04/2015,6,0,0,0
25,27/04/2015,7,1,2,3
25,27/04/2015,8,1,1,2
25,27/04/2015,9,4,4,8
25,27/04/2015,10,2,3,5
25,27/04/2015,11,0,0,0
25,27/04/2015,12,1,0,1
25,27/04/2015,13,1,1,2
25,27/04/2015,14,0,0,0
25,27/04/2015,15,0,0,0
25,27/04/2015,16,1,1,2
25,27/04/2015,17,1,0,1
25,27/04/2015,18,1,3,4
25,27/04/2015,19,2,0,2
25,27/04/2015,20,0,0,0
25,27/04/2015,21,0,0,0
25,27/04/2015,22,0,0,0
25,27/04/2015,23,0,0,0
25,28/04/2015,0,0,0,0
25,28/04/2015,1,0,0,0
25,28/04/2015,2,0,0,0
25,28/04/2015,3,0,0,0
25,28/04/2015,4,0,0,0
25,28/04/2015,5,0,0,0
25,28/04/2015,6,0,0,0
25,28/04/2015,7,2,2,4
25,28/04/2015,8,2,1,3
25,28/04/2015,9,2,1,3
25,28/04/2015,10,0,0,0
25,28/04/2015,11,0,0,0
25,28/04/2015,12,0,0,0
25,28/04/2015,13,1,0,1
25,28/04/2015,14,0,1,1
25,28/04/2015,15,0,0,0
25,28/04/2015,16,1,2,3
25,28/04/2015,17,0,3,3
25,28/04/2015,18,2,4,6
25,28/04/2015,19,2,0,2
25,28/04/2015,20,3,0,3
25,28/04/2015,21,0,0,0
25,28/04/2015,22,0,0,0
25,28/04/2015,23,0,0,0
25,29/04/2015,0,0,0,0
25,29/04/2015,1,0,0,0
25,29/04/2015,2,0,0,0
25,29/04/2015,3,0,0,0
25,29/04/2015,4,0,0,0
25,29/04/2015,5,1,0,1
25,29/04/2015,6,0,1,1
25,29/04/2015,7,2,1,3
25,29/04/2015,8,1,2,3
25,29/04/2015,9,1,1,2
25,29/04/2015,10,0,0,0
25,29/04/2015,11,0,0,0
25,29/04/2015,12,0,1,1
25,29/04/2015,13,0,0,0
25,29/04/2015,14,0,0,0
25,29/04/2015,15,0,1,1
25,29/04/2015,16,2,2,4
25,29/04/2015,17,1,2,3
25,29/04/2015,18,1,3,4
25,29/04/2015,19,0,1,1
25,29/04/2015,20,2,1,3
25,29/04/2015,21,0,0,0
25,29/04/2015,22,0,0,0
25,29/04/2015,23,0,0,0
25,30/04/2015,0,0,0,0
25,30/04/2015,1,0,0,0
25,30/04/2015,2,0,0,0
25,30/04/2015,3,0,0,0
25,30/04/2015,4,0,0,0
25,30/04/2015,5,0,0,0
25,30/04/2015,6,1,0,1
25,30/04/2015,7,2,3,5
25,30/04/2015,8,3,1,4
25,30/04/2015,9,1,1,2
25,30/04/2015,10,0,0,0
25,30/04/2015,11,0,0,0
25,30/04/2015,12,0,2,2
25,30/04/2015,13,1,0,1
25,30/04/2015,14,0,1,1
25,30/04/2015,15,0,1,1
25,30/04/2015,16,0,1,1
25,30/04/2015,17,5,5,10
25,30/04/2015,18,1,3,4
25,30/04/2015,19,3,3,6
25,30/04/2015,20,0,0,0
25,30/04/2015,21,1,2,3
25,30/04/2015,22,0,0,0
25,30/04/2015,23,0,0,0
25,01/05/2015,0,0,0,0
25,01/05/2015,1,0,0,0
25,01/05/2015,2,0,0,0
25,01/05/2015,3,0,0,0
25,01/05/2015,4,0,0,0
25,01/05/2015,5,1,0,1
25,01/05/2015,6,0,0,0
25,01/05/2015,7,4,2,6
25,01/05/2015,8,1,0,1
25,01/05/2015,9,1,0,1
25,01/05/2015,10,0,1,1
25,01/05/2015,11,1,1,2
25,01/05/2015,12,0,0,0
25,01/05/2015,13,1,2,3
25,01/05/2015,14,1,3,4
25,01/05/2015,15,1,2,3
25,01/05/2015,16,2,0,2
25,01/05/2015,17,2,2,4
25,01/05/2015,18,2,0,2
25,01/05/2015,19,0,2,2
25,01/05/2015,20,0,0,0
25,01/05/2015,21,0,0,0
25,01/05/2015,22,0,0,0
25,01/05/2015,23,0,0,0
25,02/05/2015,0,0,0,0
25,02/05/2015,1,0,0,0
25,02/05/2015,2,0,0,0
25,02/05/2015,3,0,0,0
25,02/05/2015,4,0,0,0
