counter_id,date,time,channel_1,channel_2
4,03/04/2013,14,0,3
4,03/04/2013,15,2,1
4,03/04/2013,16,5,5
4,03/04/2013,17,1,2
4,03/04/2013,18,2,5
4,03/04/2013,19,0,1
4,03/04/2013,20,0,1
4,03/04/2013,21,0,0
4,03/04/2013,22,0,0
4,03/04/2013,23,0,0
4,04/04/2013,0,0,0
4,04/04/2013,1,0,0
4,04/04/2013,2,0,0
4,04/04/2013,3,0,0
4,04/04/2013,4,0,0
4,04/04/2013,5,0,0
4,04/04/2013,6,0,0
4,04/04/2013,7,1,0
4,04/04/2013,8,1,0
4,04/04/2013,9,0,1
4,04/04/2013,10,0,0
4,04/04/2013,11,1,0
4,04/04/2013,12,0,0
4,04/04/2013,13,3,1
4,04/04/2013,14,2,0
4,04/04/2013,15,1,0
4,04/04/2013,16,1,3
4,04/04/2013,17,3,1
4,04/04/2013,18,4,4
4,04/04/2013,19,0,6
4,04/04/2013,20,0,0
4,04/04/2013,21,0,0
4,04/04/2013,22,0,1
4,04/04/2013,23,0,0
4,05/04/2013,0,0,0
4,05/04/2013,1,0,0
4,05/04/2013,2,0,0
4,05/04/2013,3,0,0
4,05/04/2013,4,0,0
4,05/04/2013,5,0,0
4,05/04/2013,6,0,0
4,05/04/2013,7,2,0
4,05/04/2013,8,0,0
4,05/04/2013,9,0,0
4,05/04/2013,10,1,0
4,05/04/2013,11,1,5
4,05/04/2013,12,1,1
4,05/04/2013,13,0,3
4,05/04/2013,14,2,2
4,05/04/2013,15,4,2
4,05/04/2013,16,2,1
4,05/04/2013,17,0,2
4,05/04/2013,18,1,2
4,05/04/2013,19,2,0
4,05/04/2013,20,0,0
4,05/04/2013,21,1,0
4,05/04/2013,22,0,1
4,05/04/2013,23,0,0
4,06/04/2013,0,0,0
4,06/04/2013,1,0,0
4,06/04/2013,2,1,0
4,06/04/2013,3,0,0
4,06/04/2013,4,0,0
4,06/04/2013,5,0,0
4,06/04/2013,6,0,0
4,06/04/2013,7,1,0
4,06/04/2013,8,0,0
4,06/04/2013,9,1,0
4,06/04/2013,10,2,3
