counter_id,date,time,channel_1,channel_2
14,29/12/2007,23,0,0
14,30/12/2007,0,0,0
14,30/12/2007,1,0,0
14,30/12/2007,2,0,0
14,30/12/2007,3,0,0
14,30/12/2007,4,0,0
14,30/12/2007,5,0,0
14,30/12/2007,6,0,1
14,30/12/2007,7,0,0
14,30/12/2007,8,0,1
14,30/12/2007,9,0,0
14,30/12/2007,10,0,2
14,30/12/2007,11,10,6
14,30/12/2007,12,4,3
14,30/12/2007,13,7,5
14,30/12/2007,14,10,5
14,30/12/2007,15,15,7
14,30/12/2007,16,4,8
14,30/12/2007,17,6,3
14,30/12/2007,18,2,0
14,30/12/2007,19,2,0
14,30/12/2007,20,0,1
14,30/12/2007,21,3,0
14,30/12/2007,22,0,2
14,30/12/2007,23,0,1
14,31/12/2007,0,2,1
14,31/12/2007,1,0,0
14,31/12/2007,2,0,0
14,31/12/2007,3,0,0
14,31/12/2007,4,0,0
14,31/12/2007,5,0,0
14,31/12/2007,6,0,2
14,31/12/2007,7,1,0
14,31/12/2007,8,6,0
14,31/12/2007,9,6,6
14,31/12/2007,10,3,3
14,31/12/2007,11,3,8
14,31/12/2007,12,6,5
14,31/12/2007,13,7,7
14,31/12/2007,14,6,2
14,31/12/2007,15,5,3
14,31/12/2007,16,8,5
14,31/12/2007,17,4,6
14,31/12/2007,18,2,2
14,31/12/2007,19,1,2
14,31/12/2007,20,0,1
14,31/12/2007,21,1,0
14,31/12/2007,22,1,1
14,31/12/2007,23,0,0
14,01/01/2008,0,0,1
14,01/01/2008,1,1,0
14,01/01/2008,2,0,0
14,01/01/2008,3,0,0
14,01/01/2008,4,0,1
14,01/01/2008,5,0,0
14,01/01/2008,6,0,0
14,01/01/2008,7,0,0
14,01/01/2008,8,0,0
14,01/01/2008,9,1,0
14,01/01/2008,10,1,0
14,01/01/2008,11,1,2
14,01/01/2008,12,1,6
14,01/01/2008,13,5,4
14,01/01/2008,14,6,0
14,01/01/2008,15,1,1
14,01/01/2008,16,4,2
14,01/01/2008,17,2,1
14,01/01/2008,18,1,0
14,01/01/2008,19,1,0
14,01/01/2008,20,0,1
14,01/01/2008,21,1,0
14,01/01/2008,22,0,1
14,01/01/2008,23,0,0
14,02/01/2008,0,0,0
14,02/01/2008,1,0,0
14,02/01/2008,2,1,0
14,02/01/2008,3,0,0
14,02/01/2008,4,0,0
14,02/01/2008,5,0,0
14,02/01/2008,6,0,0
14,02/01/2008,7,1,1
14,02/01/2008,8,5,3
14,02/01/2008,9,8,2
14,02/01/2008,10,7,2
14,02/01/2008,11,8,9
14,02/01/2008,12,6,8
14,02/01/2008,13,3,5
14,02/01/2008,14,1,4
14,02/01/2008,15,11,7
14,02/01/2008,16,6,8
14,02/01/2008,17,5,8
14,02/01/2008,18,4,6
14,02/01/2008,19,2,2
14,02/01/2008,20,2,0
14,02/01/2008,21,0,0
14,02/01/2008,22,2,3
14,02/01/2008,23,0,1
14,03/01/2008,0,0,0
14,03/01/2008,1,0,0
14,03/01/2008,2,0,0
14,03/01/2008,3,0,0
14,03/01/2008,4,0,0
14,03/01/2008,5,0,0
14,03/01/2008,6,1,1
14,03/01/2008,7,0,0
14,03/01/2008,8,11,4
14,03/01/2008,9,16,10
14,03/01/2008,10,5,1
14,03/01/2008,11,3,0
14,03/01/2008,12,0,2
14,03/01/2008,13,2,2
14,03/01/2008,14,1,1
14,03/01/2008,15,3,1
14,03/01/2008,16,3,3
14,03/01/2008,17,4,8
14,03/01/2008,18,10,9
14,03/01/2008,19,3,0
14,03/01/2008,20,0,1
14,03/01/2008,21,0,1
14,03/01/2008,22,0,0
14,03/01/2008,23,0,0
14,04/01/2008,0,0,1
14,04/01/2008,1,0,0
14,04/01/2008,2,0,0
14,04/01/2008,3,0,0
14,04/01/2008,4,0,0
14,04/01/2008,5,0,0
14,04/01/2008,6,0,0
14,04/01/2008,7,0,2
14,04/01/2008,8,5,0
14,04/01/2008,9,8,6
14,04/01/2008,10,2,3
14,04/01/2008,11,2,1
14,04/01/2008,12,2,4
14,04/01/2008,13,4,3
14,04/01/2008,14,3,7
14,04/01/2008,15,4,4
14,04/01/2008,16,7,6
14,04/01/2008,17,6,4
14,04/01/2008,18,4,4
14,04/01/2008,19,3,4
14,04/01/2008,20,2,1
14,04/01/2008,21,0,1
14,04/01/2008,22,1,0
14,04/01/2008,23,0,0
14,05/01/2008,0,0,0
14,05/01/2008,1,0,1
14,05/01/2008,2,0,0
14,05/01/2008,3,0,0
14,05/01/2008,4,0,0
14,05/01/2008,5,0,0
14,05/01/2008,6,0,0
14,05/01/2008,7,0,0
14,05/01/2008,8,1,1
14,05/01/2008,9,0,1
14,05/01/2008,10,2,1
14,05/01/2008,11,5,2
14,05/01/2008,12,8,6
14,05/01/2008,13,2,3
14,05/01/2008,14,10,4
14,05/01/2008,15,7,6
14,05/01/2008,16,11,8
14,05/01/2008,17,2,0
14,05/01/2008,18,5,1
14,05/01/2008,19,0,0
14,05/01/2008,20,0,0
14,05/01/2008,21,1,0
14,05/01/2008,22,0,0
14,05/01/2008,23,0,0
14,06/01/2008,0,0,0
14,06/01/2008,1,0,0
14,06/01/2008,2,0,0
14,06/01/2008,3,0,0
14,06/01/2008,4,0,0
14,06/01/2008,5,0,0
14,06/01/2008,6,0,0
14,06/01/2008,7,1,0
14,06/01/2008,8,2,0
14,06/01/2008,9,0,0
14,06/01/2008,10,1,5
14,06/01/2008,11,8,6
14,06/01/2008,12,17,9
14,06/01/2008,13,18,16
14,06/01/2008,14,13,6
14,06/01/2008,15,15,11
14,06/01/2008,16,14,8
14,06/01/2008,17,6,5
14,06/01/2008,18,8,3
14,06/01/2008,19,2,0
14,06/01/2008,20,0,1
14,06/01/2008,21,0,2
14,06/01/2008,22,2,1
14,06/01/2008,23,0,0
14,07/01/2008,0,0,0
14,07/01/2008,1,0,0
14,07/01/2008,2,0,0
14,07/01/2008,3,0,0
14,07/01/2008,4,0,0
14,07/01/2008,5,0,0
14,07/01/2008,6,0,0
14,07/01/2008,7,2,1
14,07/01/2008,8,13,9
14,07/01/2008,9,33,11
14,07/01/2008,10,12,4
14,07/01/2008,11,3,0
14,07/01/2008,12,2,2
14,07/01/2008,13,4,5
14,07/01/2008,14,7,3
14,07/01/2008,15,5,7
14,07/01/2008,16,6,4
14,07/01/2008,17,7,13
14,07/01/2008,18,13,6
14,07/01/2008,19,16,6
14,07/01/2008,20,3,1
14,07/01/2008,21,1,0
14,07/01/2008,22,1,0
14,07/01/2008,23,0,1
14,08/01/2008,0,0,0
14,08/01/2008,1,0,0
14,08/01/2008,2,0,0
14,08/01/2008,3,0,0
14,08/01/2008,4,0,0
14,08/01/2008,5,0,0
14,08/01/2008,6,0,0
14,08/01/2008,7,1,4
14,08/01/2008,8,19,15
14,08/01/2008,9,23,8
14,08/01/2008,10,12,5
14,08/01/2008,11,6,3
14,08/01/2008,12,9,4
14,08/01/2008,13,3,3
14,08/01/2008,14,8,4
14,08/01/2008,15,0,3
14,08/01/2008,16,4,1
14,08/01/2008,17,9,10
14,08/01/2008,18,19,16
14,08/01/2008,19,14,12
14,08/01/2008,20,6,2
14,08/01/2008,21,5,3
14,08/01/2008,22,3,0
14,08/01/2008,23,1,0
14,09/01/2008,0,0,0
14,09/01/2008,1,0,0
14,09/01/2008,2,0,0
14,09/01/2008,3,0,0
14,09/01/2008,4,0,0
14,09/01/2008,5,0,0
14,09/01/2008,6,0,0
14,09/01/2008,7,0,1
14,09/01/2008,8,16,4
14,09/01/2008,9,26,3
14,09/01/2008,10,5,1
14,09/01/2008,11,2,1
14,09/01/2008,12,4,0
14,09/01/2008,13,2,3
14,09/01/2008,14,5,3
14,09/01/2008,15,2,4
14,09/01/2008,16,4,5
14,09/01/2008,17,8,5
14,09/01/2008,18,13,5
14,09/01/2008,19,5,8
14,09/01/2008,20,4,2
14,09/01/2008,21,0,1
14,09/01/2008,22,1,2
14,09/01/2008,23,1,0
14,10/01/2008,0,0,0
14,10/01/2008,1,0,0
14,10/01/2008,2,0,0
14,10/01/2008,3,0,0
14,10/01/2008,4,0,0
14,10/01/2008,5,0,0
14,10/01/2008,6,0,0
14,10/01/2008,7,2,2
14,10/01/2008,8,22,13
14,10/01/2008,9,26,15
14,10/01/2008,10,6,3
14,10/01/2008,11,3,2
14,10/01/2008,12,0,0
14,10/01/2008,13,2,0
14,10/01/2008,14,5,1
14,10/01/2008,15,1,1
14,10/01/2008,16,1,5
14,10/01/2008,17,6,14
14,10/01/2008,18,19,10
14,10/01/2008,19,9,14
14,10/01/2008,20,6,1
14,10/01/2008,21,2,2
14,10/01/2008,22,0,3
14,10/01/2008,23,0,0
14,11/01/2008,0,1,0
14,11/01/2008,1,0,0
14,11/01/2008,2,0,0
14,11/01/2008,3,0,0
