counter_id,date,time,channel_1,channel_2,channel_3,channel_4
19,14/02/2008,14,1,0,,
19,14/02/2008,15,0,0,,
19,14/02/2008,16,2,0,,
19,14/02/2008,17,2,1,,
19,14/02/2008,18,0,0,,
19,14/02/2008,19,0,0,,
19,14/02/2008,20,0,0,,
19,14/02/2008,21,0,2,,
19,14/02/2008,22,0,0,,
19,14/02/2008,23,0,0,,
19,15/02/2008,0,0,0,,
19,15/02/2008,1,0,0,,
19,15/02/2008,2,0,0,,
19,15/02/2008,3,0,0,,
19,15/02/2008,4,0,0,,
19,15/02/2008,5,0,0,,
19,15/02/2008,6,0,0,,
19,15/02/2008,7,0,1,,
19,15/02/2008,8,0,0,,
19,15/02/2008,9,0,2,,
19,15/02/2008,10,0,0,,
19,15/02/2008,11,1,0,,
19,15/02/2008,12,1,0,,
19,15/02/2008,13,0,0,,
19,15/02/2008,14,0,0,,
19,15/02/2008,15,0,0,,
19,15/02/2008,16,2,0,,
19,15/02/2008,17,3,1,,
19,15/02/2008,18,0,0,,
19,15/02/2008,19,0,0,,
19,15/02/2008,20,0,0,,
19,15/02/2008,21,0,0,,
19,15/02/2008,22,0,0,,
19,15/02/2008,23,0,0,,
19,16/02/2008,0,0,0,,
19,16/02/2008,1,0,0,,
19,16/02/2008,2,0,0,,
19,16/02/2008,3,0,0,,
19,16/02/2008,4,0,0,,
19,16/02/2008,5,0,0,,
19,16/02/2008,6,0,0,,
19,16/02/2008,7,0,0,,
19,16/02/2008,8,0,0,,
19,16/02/2008,9,0,0,,
19,16/02/2008,10,1,2,,
19,16/02/2008,11,2,4,,
19,16/02/2008,12,4,5,,
19,16/02/2008,13,0,0,,
19,16/02/2008,14,0,3,,
19,16/02/2008,15,0,3,,
19,16/02/2008,16,1,4,,
19,16/02/2008,17,0,1,,
19,16/02/2008,18,1,0,,
19,16/02/2008,19,0,0,,
19,16/02/2008,20,0,1,,
19,16/02/2008,21,0,0,,
19,16/02/2008,22,0,0,,
19,16/02/2008,23,0,0,,
19,17/02/2008,0,0,0,,
19,17/02/2008,1,0,0,,
19,17/02/2008,2,0,0,,
19,17/02/2008,3,0,0,,
19,17/02/2008,4,0,0,,
19,17/02/2008,5,0,0,,
19,17/02/2008,6,0,0,,
19,17/02/2008,7,0,2,,
19,17/02/2008,8,0,0,,
19,17/02/2008,9,0,2,,
19,17/02/2008,10,1,2,,
19,17/02/2008,11,1,2,,
19,17/02/2008,12,1,0,,
19,17/02/2008,13,1,1,,
19,17/02/2008,14,0,0,,
19,17/02/2008,15,0,1,,
19,17/02/2008,16,2,6,,
19,17/02/2008,17,0,4,,
19,17/02/2008,18,0,0,,
19,17/02/2008,19,0,0,,
19,17/02/2008,20,0,1,,
19,17/02/2008,21,0,0,,
19,17/02/2008,22,0,2,,
19,17/02/2008,23,0,0,,
19,18/02/2008,0,0,0,,
19,18/02/2008,1,0,0,,
19,18/02/2008,2,0,0,,
19,18/02/2008,3,0,0,,
19,18/02/2008,4,0,0,,
19,18/02/2008,5,0,0,,
19,18/02/2008,6,0,0,,
19,18/02/2008,7,1,1,,
19,18/02/2008,8,0,1,,
19,18/02/2008,9,0,0,,
19,18/02/2008,10,0,0,,
19,18/02/2008,11,3,3,,
19,18/02/2008,12,3,3,,
19,18/02/2008,13,0,1,,
19,18/02/2008,14,1,3,,
19,18/02/2008,15,0,1,,
19,18/02/2008,16,0,1,,
19,18/02/2008,17,1,2,,
19,18/02/2008,18,0,2,,
19,18/02/2008,19,0,0,,
19,18/02/2008,20,1,0,,
19,18/02/2008,21,0,0,,
19,18/02/2008,22,0,0,,
19,18/02/2008,23,0,0,,
19,19/02/2008,0,0,0,,
19,19/02/2008,1,0,0,,
19,19/02/2008,2,0,0,,
19,19/02/2008,3,0,0,,
19,19/02/2008,4,0,0,,
19,19/02/2008,5,0,1,,
19,19/02/2008,6,0,0,,
19,19/02/2008,7,0,0,,
19,19/02/2008,8,0,0,,
19,19/02/2008,9,1,0,,
19,19/02/2008,10,0,0,,
19,19/02/2008,11,0,0,,
19,19/02/2008,12,1,0,,
19,19/02/2008,13,0,0,,
19,19/02/2008,14,0,0,,
19,19/02/2008,15,1,0,,
19,19/02/2008,16,0,3,,
19,19/02/2008,17,1,1,,
19,19/02/2008,18,0,2,,
19,19/02/2008,19,0,1,,
19,19/02/2008,20,0,0,,
19,19/02/2008,21,0,1,,
19,19/02/2008,22,0,0,,
19,19/02/2008,23,0,1,,
19,20/02/2008,0,0,0,,
19,20/02/2008,1,0,0,,
19,20/02/2008,2,0,0,,
19,20/02/2008,3,0,0,,
19,20/02/2008,4,0,0,,
19,20/02/2008,5,0,0,,
19,20/02/2008,6,0,1,,
19,20/02/2008,7,0,0,,
19,20/02/2008,8,0,0,,
19,20/02/2008,9,0,0,,
19,20/02/2008,10,0,0,,
19,20/02/2008,11,1,0,,
19,20/02/2008,12,0,0,,
19,20/02/2008,13,1,1,,
19,20/02/2008,14,2,1,,
19,20/02/2008,15,0,1,,
19,20/02/2008,16,1,1,,
19,20/02/2008,17,2,0,,
19,20/02/2008,18,1,0,,
19,20/02/2008,19,0,0,,
19,20/02/2008,20,0,0,,
19,20/02/2008,21,0,0,,
19,20/02/2008,22,0,0,,
19,20/02/2008,23,0,0,,
19,21/02/2008,0,0,0,,
19,21/02/2008,1,0,0,,
19,21/02/2008,2,0,0,,
19,21/02/2008,3,0,0,,
19,21/02/2008,4,0,0,,
19,21/02/2008,5,0,0,,
19,21/02/2008,6,0,1,,
19,21/02/2008,7,0,4,,
19,21/02/2008,8,0,4,,
19,21/02/2008,9,0,0,,
19,21/02/2008,10,0,1,,
19,21/02/2008,11,1,1,,
19,21/02/2008,12,0,2,,
19,21/02/2008,13,0,0,,
19,21/02/2008,14,1,0,,
