counter_id,date,time,channel_1,channel_2,
43,22/03/2015,0,6,4,10
43,22/03/2015,1,6,2,8
43,22/03/2015,2,2,1,3
43,22/03/2015,3,0,0,0
43,22/03/2015,4,0,0,0
43,22/03/2015,5,0,0,0
43,22/03/2015,6,0,0,0
43,22/03/2015,7,4,11,15
43,22/03/2015,8,7,12,19
43,22/03/2015,9,16,25,41
43,22/03/2015,10,23,25,48
43,22/03/2015,11,27,36,63
43,22/03/2015,12,28,35,63
43,22/03/2015,13,24,29,53
43,22/03/2015,14,15,40,55
43,22/03/2015,15,51,48,99
43,22/03/2015,16,47,25,72
43,22/03/2015,17,29,29,58
43,22/03/2015,18,26,14,40
43,22/03/2015,19,13,10,23
43,22/03/2015,20,19,8,27
43,22/03/2015,21,3,2,5
43,22/03/2015,22,8,4,12
43,22/03/2015,23,1,4,5
43,23/03/2015,0,1,0,1
43,23/03/2015,1,2,0,2
43,23/03/2015,2,0,1,1
43,23/03/2015,3,1,0,1
43,23/03/2015,4,0,0,0
43,23/03/2015,5,0,1,1
43,23/03/2015,6,1,5,6
43,23/03/2015,7,13,35,48
43,23/03/2015,8,31,111,142
43,23/03/2015,9,16,80,96
43,23/03/2015,10,14,32,46
43,23/03/2015,11,17,28,45
43,23/03/2015,12,25,41,66
43,23/03/2015,13,26,28,54
43,23/03/2015,14,24,25,49
43,23/03/2015,15,27,25,52
43,23/03/2015,16,52,23,75
43,23/03/2015,17,81,34,115
43,23/03/2015,18,42,37,79
43,23/03/2015,19,34,14,48
43,23/03/2015,20,31,12,43
43,23/03/2015,21,16,5,21
43,23/03/2015,22,9,8,17
43,23/03/2015,23,4,1,5
43,24/03/2015,0,3,2,5
43,24/03/2015,1,0,1,1
43,24/03/2015,2,5,0,5
43,24/03/2015,3,0,0,0
43,24/03/2015,4,0,0,0
43,24/03/2015,5,0,2,2
43,24/03/2015,6,0,10,10
43,24/03/2015,7,10,38,48
43,24/03/2015,8,35,113,148
43,24/03/2015,9,16,71,87
43,24/03/2015,10,32,42,74
43,24/03/2015,11,17,36,53
43,24/03/2015,12,29,45,74
43,24/03/2015,13,20,25,45
43,24/03/2015,14,20,24,44
43,24/03/2015,15,39,26,65
43,24/03/2015,16,56,34,90
43,24/03/2015,17,89,40,129
43,24/03/2015,18,54,35,89
43,24/03/2015,19,36,25,61
43,24/03/2015,20,25,16,41
43,24/03/2015,21,18,4,22
43,24/03/2015,22,16,5,21
43,24/03/2015,23,6,1,7
43,25/03/2015,0,3,2,5
43,25/03/2015,1,2,0,2
43,25/03/2015,2,1,0,1
43,25/03/2015,3,1,0,1
43,25/03/2015,4,1,0,1
43,25/03/2015,5,0,1,1
43,25/03/2015,6,1,7,8
43,25/03/2015,7,12,44,56
43,25/03/2015,8,40,112,152
43,25/03/2015,9,18,75,93
43,25/03/2015,10,16,41,57
43,25/03/2015,11,17,46,63
43,25/03/2015,12,23,17,40
43,25/03/2015,13,42,44,86
43,25/03/2015,14,41,25,66
43,25/03/2015,15,46,25,71
43,25/03/2015,16,49,36,85
43,25/03/2015,17,67,47,114
43,25/03/2015,18,67,35,102
43,25/03/2015,19,23,23,46
43,25/03/2015,20,26,8,34
43,25/03/2015,21,15,16,31
43,25/03/2015,22,10,4,14
43,25/03/2015,23,2,3,5
43,26/03/2015,0,4,3,7
43,26/03/2015,1,3,0,3
43,26/03/2015,2,1,0,1
43,26/03/2015,3,0,0,0
43,26/03/2015,4,4,0,4
43,26/03/2015,5,0,1,1
43,26/03/2015,6,0,4,4
43,26/03/2015,7,10,22,32
43,26/03/2015,8,16,84,100
43,26/03/2015,9,7,67,74
43,26/03/2015,10,10,30,40
43,26/03/2015,11,14,25,39
43,26/03/2015,12,19,18,37
43,26/03/2015,13,26,29,55
43,26/03/2015,14,21,23,44
43,26/03/2015,15,29,23,52
43,26/03/2015,16,47,32,79
43,26/03/2015,17,80,25,105
43,26/03/2015,18,31,40,71
43,26/03/2015,19,38,15,53
43,26/03/2015,20,31,11,42
43,26/03/2015,21,15,9,24
43,26/03/2015,22,5,7,12
43,26/03/2015,23,9,1,10
43,27/03/2015,0,3,3,6
43,27/03/2015,1,1,0,1
43,27/03/2015,2,1,0,1
43,27/03/2015,3,1,0,1
43,27/03/2015,4,0,0,0
43,27/03/2015,5,0,1,1
43,27/03/2015,6,0,7,7
43,27/03/2015,7,9,32,41
43,27/03/2015,8,30,74,104
43,27/03/2015,9,13,77,90
43,27/03/2015,10,13,37,50
43,27/03/2015,11,14,28,42
43,27/03/2015,12,38,39,77
43,27/03/2015,13,34,30,64
43,27/03/2015,14,33,35,68
43,27/03/2015,15,38,23,61
43,27/03/2015,16,39,23,62
43,27/03/2015,17,63,51,114
43,27/03/2015,18,47,18,65
43,27/03/2015,19,21,16,37
43,27/03/2015,20,15,7,22
43,27/03/2015,21,9,5,14
43,27/03/2015,22,8,4,12
43,27/03/2015,23,6,4,10
43,28/03/2015,0,1,0,1
43,28/03/2015,1,4,2,6
43,28/03/2015,2,2,0,2
43,28/03/2015,3,0,0,0
43,28/03/2015,4,1,2,3
43,28/03/2015,5,0,0,0
43,28/03/2015,6,0,3,3
43,28/03/2015,7,1,1,2
43,28/03/2015,8,1,5,6
43,28/03/2015,9,14,16,30
43,28/03/2015,10,12,23,35
43,28/03/2015,11,9,29,38
43,28/03/2015,12,17,21,38
43,28/03/2015,13,11,35,46
43,28/03/2015,14,16,20,36
43,28/03/2015,15,21,8,29
43,28/03/2015,16,20,5,25
43,28/03/2015,17,25,12,37
43,28/03/2015,18,14,8,22
43,28/03/2015,19,6,6,12
43,28/03/2015,20,4,3,7
43,28/03/2015,21,7,8,15
43,28/03/2015,22,6,1,7
43,28/03/2015,23,1,4,5
43,05/04/2015,0,3,0,3
43,05/04/2015,1,2,2,4
43,05/04/2015,2,0,0,0
43,05/04/2015,3,0,0,0
43,05/04/2015,4,0,1,1
43,05/04/2015,5,0,0,0
43,05/04/2015,6,0,2,2
43,05/04/2015,7,1,5,6
43,05/04/2015,8,4,4,8
43,05/04/2015,9,22,24,46
43,05/04/2015,10,7,31,38
43,05/04/2015,11,20,29,49
43,05/04/2015,12,18,25,43
43,05/04/2015,13,31,28,59
43,05/04/2015,14,17,25,42
43,05/04/2015,15,32,30,62
43,05/04/2015,16,43,27,70
43,05/04/2015,17,21,40,61
43,05/04/2015,18,15,19,34
43,05/04/2015,19,24,10,34
43,05/04/2015,20,11,4,15
43,05/04/2015,21,6,3,9
43,05/04/2015,22,5,4,9
43,05/04/2015,23,4,2,6
43,06/04/2015,0,2,0,2
43,06/04/2015,1,0,3,3
43,06/04/2015,2,0,0,0
43,06/04/2015,3,1,0,1
43,06/04/2015,4,0,0,0
43,06/04/2015,5,0,0,0
43,06/04/2015,6,0,3,3
43,06/04/2015,7,2,19,21
43,06/04/2015,8,7,33,40
43,06/04/2015,9,12,44,56
43,06/04/2015,10,17,41,58
43,06/04/2015,11,28,31,59
43,06/04/2015,12,41,44,85
43,06/04/2015,13,43,39,82
43,06/04/2015,14,33,36,69
43,06/04/2015,15,56,44,100
43,06/04/2015,16,52,32,84
43,06/04/2015,17,36,27,63
43,06/04/2015,18,41,25,66
43,06/04/2015,19,24,11,35
43,06/04/2015,20,9,11,20
43,06/04/2015,21,15,5,20
43,06/04/2015,22,9,3,12
43,06/04/2015,23,6,2,8
43,07/04/2015,0,2,0,2
43,07/04/2015,1,0,0,0
43,07/04/2015,2,0,0,0
43,07/04/2015,3,0,0,0
43,07/04/2015,4,0,0,0
43,07/04/2015,5,0,0,0
43,07/04/2015,6,1,5,6
43,07/04/2015,7,7,24,31
43,07/04/2015,8,18,75,93
43,07/04/2015,9,11,55,66
43,07/04/2015,10,26,43,69
43,07/04/2015,11,19,25,44
43,07/04/2015,12,22,24,46
43,07/04/2015,13,38,33,71
43,07/04/2015,14,35,21,56
43,07/04/2015,15,39,31,70
43,07/04/2015,16,47,29,76
43,07/04/2015,17,64,23,87
43,07/04/2015,18,39,37,76
43,07/04/2015,19,20,21,41
43,07/04/2015,20,29,6,35
43,07/04/2015,21,16,3,19
43,07/04/2015,22,10,8,18
43,07/04/2015,23,6,1,7
43,08/04/2015,0,0,0,0
43,08/04/2015,1,1,0,1
43,08/04/2015,2,1,0,1
43,08/04/2015,3,0,0,0
43,08/04/2015,4,0,0,0
43,08/04/2015,5,0,2,2
43,08/04/2015,6,2,12,14
43,08/04/2015,7,8,30,38
43,08/04/2015,8,15,78,93
43,08/04/2015,9,14,78,92
43,08/04/2015,10,15,36,51
43,08/04/2015,11,12,32,44
43,08/04/2015,12,34,33,67
43,08/04/2015,13,34,41,75
43,08/04/2015,14,39,29,68
43,08/04/2015,15,50,29,79
43,08/04/2015,16,47,35,82
43,08/04/2015,17,89,49,138
43,08/04/2015,18,34,29,63
43,08/04/2015,19,26,20,46
43,08/04/2015,20,20,11,31
43,08/04/2015,21,22,5,27
43,08/04/2015,22,6,2,8
43,08/04/2015,23,4,1,5
43,09/04/2015,0,4,0,4
43,09/04/2015,1,0,0,0
43,09/04/2015,2,0,0,0
43,09/04/2015,3,0,0,0
43,09/04/2015,4,0,0,0
43,09/04/2015,5,1,2,3
43,09/04/2015,6,2,10,12
43,09/04/2015,7,10,28,38
43,09/04/2015,8,17,74,91
43,09/04/2015,9,13,62,75
43,09/04/2015,10,14,56,70
43,09/04/2015,11,28,46,74
43,09/04/2015,12,31,31,62
43,09/04/2015,13,32,31,63
43,09/04/2015,14,38,42,80
43,09/04/2015,15,42,26,68
43,09/04/2015,16,78,37,115
43,09/04/2015,17,82,39,121
43,09/04/2015,18,46,37,83
43,09/04/2015,19,25,18,43
43,09/04/2015,20,30,7,37
43,09/04/2015,21,9,6,15
43,09/04/2015,22,5,3,8
43,09/04/2015,23,8,2,10
43,10/04/2015,0,1,0,1
43,10/04/2015,1,2,0,2
43,10/04/2015,2,0,0,0
43,10/04/2015,3,0,0,0
43,10/04/2015,4,0,1,1
43,10/04/2015,5,0,1,1
43,10/04/2015,6,3,11,14
43,10/04/2015,7,7,29,36
43,10/04/2015,8,14,58,72
43,10/04/2015,9,25,61,86
43,10/04/2015,10,30,44,74
43,10/04/2015,11,29,29,58
43,10/04/2015,12,20,43,63
43,10/04/2015,13,35,26,61
43,10/04/2015,14,36,23,59
43,10/04/2015,15,51,27,78
43,10/04/2015,16,58,21,79
43,10/04/2015,17,49,36,85
43,10/04/2015,18,29,34,63
43,10/04/2015,19,34,15,49
43,10/04/2015,20,23,7,30
43,10/04/2015,21,17,5,22
43,10/04/2015,22,4,5,9
43,10/04/2015,23,6,1,7
43,11/04/2015,0,4,2,6
43,11/04/2015,1,1,3,4
43,11/04/2015,2,0,0,0
43,11/04/2015,3,0,0,0
43,11/04/2015,4,0,1,1
43,11/04/2015,5,0,0,0
43,11/04/2015,6,0,2,2
43,11/04/2015,7,2,2,4
43,11/04/2015,8,3,11,14
43,11/04/2015,9,2,11,13
43,11/04/2015,10,11,32,43
43,11/04/2015,11,25,17,42
43,11/04/2015,12,18,17,35
43,11/04/2015,13,14,10,24
43,11/04/2015,14,20,45,65
43,11/04/2015,15,13,20,33
43,11/04/2015,16,18,17,35
43,11/04/2015,17,27,12,39
43,11/04/2015,18,5,9,14
43,11/04/2015,19,11,10,21
43,11/04/2015,20,14,4,18
43,11/04/2015,21,5,2,7
43,11/04/2015,22,2,8,10
43,11/04/2015,23,4,3,7
43,12/04/2015,0,1,3,4
43,12/04/2015,1,1,1,2
43,12/04/2015,2,1,0,1
43,12/04/2015,3,0,0,0
43,12/04/2015,4,0,0,0
43,12/04/2015,5,0,0,0
43,12/04/2015,6,1,1,2
43,12/04/2015,7,1,3,4
43,12/04/2015,8,2,7,9
43,12/04/2015,9,3,15,18
43,12/04/2015,10,5,13,18
43,12/04/2015,11,11,11,22
43,12/04/2015,12,11,18,29
43,12/04/2015,13,8,21,29
43,12/04/2015,14,20,16,36
43,12/04/2015,15,10,19,29
43,12/04/2015,16,44,18,62
43,12/04/2015,17,17,12,29
43,12/04/2015,18,15,17,32
43,12/04/2015,19,16,11,27
43,12/04/2015,20,14,10,24
43,12/04/2015,21,9,3,12
43,12/04/2015,22,5,6,11
43,12/04/2015,23,2,2,4
43,13/04/2015,0,2,0,2
43,13/04/2015,1,0,2,2
43,13/04/2015,2,2,0,2
43,13/04/2015,3,0,0,0
43,13/04/2015,4,0,0,0
43,13/04/2015,5,0,1,1
43,13/04/2015,6,0,7,7
43,13/04/2015,7,7,35,42
43,13/04/2015,8,20,79,99
43,13/04/2015,9,11,59,70
43,13/04/2015,10,16,30,46
43,13/04/2015,11,15,28,43
43,13/04/2015,12,14,27,41
43,13/04/2015,13,19,30,49
43,13/04/2015,14,23,21,44
43,13/04/2015,15,27,16,43
43,13/04/2015,16,30,15,45
43,13/04/2015,17,75,30,105
43,13/04/2015,18,49,23,72
43,13/04/2015,19,22,19,41
43,13/04/2015,20,25,8,33
43,13/04/2015,21,13,10,23
43,13/04/2015,22,3,5,8
43,13/04/2015,23,0,1,1
43,14/04/2015,0,3,0,3
43,14/04/2015,1,4,1,5
43,14/04/2015,2,0,0,0
43,14/04/2015,3,0,0,0
43,14/04/2015,4,0,0,0
43,14/04/2015,5,0,2,2
43,14/04/2015,6,2,7,9
43,14/04/2015,7,11,26,37
43,14/04/2015,8,23,86,109
43,14/04/2015,9,11,64,75
43,14/04/2015,10,18,45,63
43,14/04/2015,11,10,20,30
43,14/04/2015,12,19,28,47
43,14/04/2015,13,14,16,30
43,14/04/2015,14,22,13,35
43,14/04/2015,15,27,30,57
43,14/04/2015,16,35,10,45
43,14/04/2015,17,60,29,89
43,14/04/2015,18,44,33,77
43,14/04/2015,19,22,20,42
43,14/04/2015,20,29,14,43
43,14/04/2015,21,16,6,22
43,14/04/2015,22,5,6,11
43,14/04/2015,23,4,2,6
43,15/04/2015,0,4,0,4
43,15/04/2015,1,0,0,0
43,15/04/2015,2,1,0,1
43,15/04/2015,3,0,0,0
43,15/04/2015,4,0,0,0
43,15/04/2015,5,1,2,3
43,15/04/2015,6,1,7,8
43,15/04/2015,7,7,29,36
43,15/04/2015,8,21,70,91
43,15/04/2015,9,11,56,67
43,15/04/2015,10,10,40,50
43,15/04/2015,11,12,37,49
43,15/04/2015,12,30,22,52
43,15/04/2015,13,28,40,68
43,15/04/2015,14,15,23,38
43,15/04/2015,15,23,16,39
43,15/04/2015,16,44,28,72
43,15/04/2015,17,82,44,126
43,15/04/2015,18,57,35,92
43,15/04/2015,19,33,15,48
43,15/04/2015,20,24,11,35
43,15/04/2015,21,14,5,19
43,15/04/2015,22,11,6,17
43,15/04/2015,23,5,1,6
43,16/04/2015,0,0,0,0
43,16/04/2015,1,0,0,0
43,16/04/2015,2,0,0,0
43,16/04/2015,3,0,0,0
43,16/04/2015,4,0,0,0
43,16/04/2015,5,0,1,1
43,16/04/2015,6,1,8,9
43,16/04/2015,7,15,37,52
43,16/04/2015,8,23,84,107
43,16/04/2015,9,15,63,78
43,16/04/2015,10,22,46,68
43,16/04/2015,11,24,38,62
43,16/04/2015,12,22,28,50
43,16/04/2015,13,27,37,64
43,16/04/2015,14,22,32,54
43,16/04/2015,15,53,29,82
43,16/04/2015,16,56,26,82
43,16/04/2015,17,91,49,140
43,16/04/2015,18,45,48,93
43,16/04/2015,19,33,23,56
43,16/04/2015,20,26,15,41
43,16/04/2015,21,16,7,23
43,16/04/2015,22,16,6,22
43,16/04/2015,23,3,1,4
43,17/04/2015,0,3,1,4
43,17/04/2015,1,2,0,2
43,17/04/2015,2,0,0,0
43,17/04/2015,3,0,0,0
43,17/04/2015,4,0,0,0
43,17/04/2015,5,0,1,1
43,17/04/2015,6,3,9,12
43,17/04/2015,7,11,31,42
43,17/04/2015,8,14,59,73
43,17/04/2015,9,8,57,65
43,17/04/2015,10,16,32,48
43,17/04/2015,11,19,27,46
43,17/04/2015,12,35,31,66
43,17/04/2015,13,14,24,38
43,17/04/2015,14,27,31,58
43,17/04/2015,15,22,22,44
43,17/04/2015,16,40,28,68
43,17/04/2015,17,74,28,102
43,17/04/2015,18,39,32,71
43,17/04/2015,19,32,20,52
43,17/04/2015,20,17,14,31
43,17/04/2015,21,19,8,27
43,17/04/2015,22,16,4,20
43,17/04/2015,23,8,2,10
43,18/04/2015,0,3,3,6
43,18/04/2015,1,4,0,4
43,18/04/2015,2,2,1,3
43,18/04/2015,3,0,0,0
43,18/04/2015,4,0,0,0
43,18/04/2015,5,0,0,0
43,18/04/2015,6,0,3,3
43,18/04/2015,7,2,8,10
43,18/04/2015,8,8,25,33
43,18/04/2015,9,13,29,42
43,18/04/2015,10,23,28,51
43,18/04/2015,11,21,35,56
43,18/04/2015,12,23,45,68
43,18/04/2015,13,34,45,79
43,18/04/2015,14,27,25,52
43,18/04/2015,15,30,28,58
43,18/04/2015,16,37,25,62
43,18/04/2015,17,36,26,62
43,18/04/2015,18,23,19,42
43,18/04/2015,19,19,16,35
43,18/04/2015,20,17,15,32
43,18/04/2015,21,4,11,15
43,18/04/2015,22,6,13,19
43,18/04/2015,23,5,1,6
43,19/04/2015,0,5,2,7
43,19/04/2015,1,0,0,0
43,19/04/2015,2,3,0,3
43,19/04/2015,3,1,0,1
43,19/04/2015,4,1,1,2
43,19/04/2015,5,0,0,0
43,19/04/2015,6,0,1,1
43,19/04/2015,7,2,3,5
43,19/04/2015,8,3,10,13
43,19/04/2015,9,9,30,39
43,19/04/2015,10,7,17,24
43,19/04/2015,11,8,26,34
43,19/04/2015,12,21,28,49
43,19/04/2015,13,17,31,48
43,19/04/2015,14,22,19,41
43,19/04/2015,15,26,32,58
43,19/04/2015,16,29,21,50
43,19/04/2015,17,38,25,63
43,19/04/2015,18,20,16,36
43,19/04/2015,19,29,18,47
43,19/04/2015,20,17,13,30
43,19/04/2015,21,6,9,15
43,19/04/2015,22,8,2,10
43,19/04/2015,23,7,1,8
43,20/04/2015,0,1,6,7
43,20/04/2015,1,5,0,5
43,20/04/2015,2,0,0,0
43,20/04/2015,3,0,0,0
43,20/04/2015,4,0,0,0
43,20/04/2015,5,0,5,5
43,20/04/2015,6,0,6,6
43,20/04/2015,7,13,27,40
43,20/04/2015,8,24,78,102
43,20/04/2015,9,12,81,93
43,20/04/2015,10,17,70,87
43,20/04/2015,11,16,32,48
43,20/04/2015,12,17,31,48
43,20/04/2015,13,30,45,75
43,20/04/2015,14,33,20,53
43,20/04/2015,15,41,18,59
43,20/04/2015,16,51,27,78
43,20/04/2015,17,88,44,132
43,20/04/2015,18,72,40,112
43,20/04/2015,19,40,29,69
43,20/04/2015,20,21,10,31
43,20/04/2015,21,13,18,31
43,20/04/2015,22,4,9,13
43,20/04/2015,23,5,6,11
43,21/04/2015,0,6,1,7
43,21/04/2015,1,0,0,0
43,21/04/2015,2,0,0,0
43,21/04/2015,3,2,0,2
43,21/04/2015,4,0,0,0
43,21/04/2015,5,0,2,2
43,21/04/2015,6,0,11,11
43,21/04/2015,7,19,43,62
43,21/04/2015,8,34,129,163
43,21/04/2015,9,26,94,120
43,21/04/2015,10,15,35,50
43,21/04/2015,11,16,16,32
43,21/04/2015,12,33,37,70
43,21/04/2015,13,32,42,74
43,21/04/2015,14,54,63,117
43,21/04/2015,15,44,21,65
43,21/04/2015,16,47,38,85
43,21/04/2015,17,116,41,157
43,21/04/2015,18,64,49,113
43,21/04/2015,19,47,40,87
43,21/04/2015,20,34,19,53
43,21/04/2015,21,20,10,30
43,21/04/2015,22,6,4,10
43,21/04/2015,23,8,3,11
43,22/04/2015,0,2,1,3
43,22/04/2015,1,0,0,0
43,22/04/2015,2,1,0,1
43,22/04/2015,3,1,0,1
43,22/04/2015,4,0,0,0
43,22/04/2015,5,0,0,0
43,22/04/2015,6,1,12,13
43,22/04/2015,7,15,49,64
43,22/04/2015,8,36,120,156
43,22/04/2015,9,21,95,116
43,22/04/2015,10,14,39,53
43,22/04/2015,11,19,31,50
43,22/04/2015,12,20,42,62
43,22/04/2015,13,42,41,83
43,22/04/2015,14,40,30,70
43,22/04/2015,15,37,39,76
43,22/04/2015,16,71,30,101
43,22/04/2015,17,99,56,155
43,22/04/2015,18,75,49,124
43,22/04/2015,19,56,37,93
43,22/04/2015,20,34,18,52
43,22/04/2015,21,28,7,35
43,22/04/2015,22,15,10,25
43,22/04/2015,23,7,3,10
43,23/04/2015,0,3,5,8
43,23/04/2015,1,1,0,1
43,23/04/2015,2,0,1,1
43,23/04/2015,3,1,0,1
43,23/04/2015,4,2,1,3
43,23/04/2015,5,0,1,1
43,23/04/2015,6,1,10,11
43,23/04/2015,7,13,47,60
43,23/04/2015,8,33,123,156
43,23/04/2015,9,19,92,111
43,23/04/2015,10,14,44,58
43,23/04/2015,11,14,41,55
43,23/04/2015,12,20,32,52
43,23/04/2015,13,34,28,62
43,23/04/2015,14,39,28,67
43,23/04/2015,15,55,33,88
43,23/04/2015,16,64,43,107
43,23/04/2015,17,96,45,141
43,23/04/2015,18,50,40,90
43,23/04/2015,19,50,30,80
43,23/04/2015,20,41,26,67
43,23/04/2015,21,24,15,39
43,23/04/2015,22,19,6,25
43,23/04/2015,23,9,6,15
43,24/04/2015,0,3,3,6
43,24/04/2015,1,5,5,10
43,24/04/2015,2,0,0,0
43,24/04/2015,3,1,0,1
43,24/04/2015,4,0,0,0
43,24/04/2015,5,0,0,0
43,24/04/2015,6,2,11,13
43,24/04/2015,7,9,42,51
43,24/04/2015,8,34,88,122
43,24/04/2015,9,22,78,100
43,24/04/2015,10,9,34,43
43,24/04/2015,11,23,25,48
43,24/04/2015,12,38,30,68
43,24/04/2015,13,29,20,49
43,24/04/2015,14,35,29,64
43,24/04/2015,15,33,34,67
43,24/04/2015,16,44,35,79
43,24/04/2015,17,82,40,122
43,24/04/2015,18,45,30,75
43,24/04/2015,19,39,20,59
43,24/04/2015,20,11,7,18
43,24/04/2015,21,16,9,25
43,24/04/2015,22,10,2,12
43,24/04/2015,23,2,1,3
43,25/04/2015,0,8,3,11
43,25/04/2015,1,1,1,2
43,25/04/2015,2,2,0,2
43,25/04/2015,3,1,0,1
43,25/04/2015,4,0,0,0
43,25/04/2015,5,0,0,0
43,25/04/2015,6,1,2,3
43,25/04/2015,7,0,4,4
43,25/04/2015,8,3,20,23
43,25/04/2015,9,9,27,36
43,25/04/2015,10,4,50,54
43,25/04/2015,11,49,135,184
43,25/04/2015,12,37,59,96
43,25/04/2015,13,51,34,85
43,25/04/2015,14,50,37,87
43,25/04/2015,15,55,33,88
43,25/04/2015,16,44,30,74
43,25/04/2015,17,32,26,58
43,25/04/2015,18,22,17,39
43,25/04/2015,19,20,17,37
43,25/04/2015,20,15,8,23
43,25/04/2015,21,8,3,11
43,25/04/2015,22,4,1,5
43,25/04/2015,23,9,3,12
43,26/04/2015,0,4,1,5
43,26/04/2015,1,2,0,2
43,26/04/2015,2,4,0,4
43,26/04/2015,3,2,0,2
43,26/04/2015,4,0,0,0
43,26/04/2015,5,0,0,0
43,26/04/2015,6,0,3,3
43,26/04/2015,7,0,4,4
43,26/04/2015,8,7,21,28
43,26/04/2015,9,7,23,30
43,26/04/2015,10,14,28,42
43,26/04/2015,11,30,37,67
43,26/04/2015,12,32,43,75
43,26/04/2015,13,18,29,47
43,26/04/2015,14,22,30,52
43,26/04/2015,15,30,34,64
43,26/04/2015,16,21,16,37
43,26/04/2015,17,17,18,35
43,26/04/2015,18,12,9,21
43,26/04/2015,19,9,8,17
43,26/04/2015,20,12,8,20
43,26/04/2015,21,7,4,11
43,26/04/2015,22,12,4,16
43,26/04/2015,23,10,2,12
43,27/04/2015,0,2,1,3
43,27/04/2015,1,0,1,1
43,27/04/2015,2,1,0,1
43,27/04/2015,3,0,1,1
43,27/04/2015,4,0,0,0
43,27/04/2015,5,1,0,1
43,27/04/2015,6,1,7,8
43,27/04/2015,7,9,43,52
43,27/04/2015,8,30,115,145
43,27/04/2015,9,13,79,92
43,27/04/2015,10,17,39,56
43,27/04/2015,11,12,25,37
43,27/04/2015,12,16,23,39
43,27/04/2015,13,17,19,36
43,27/04/2015,14,20,30,50
43,27/04/2015,15,28,27,55
43,27/04/2015,16,57,22,79
43,27/04/2015,17,80,22,102
43,27/04/2015,18,44,28,72
43,27/04/2015,19,30,21,51
43,27/04/2015,20,21,6,27
43,27/04/2015,21,16,12,28
43,27/04/2015,22,7,1,8
43,27/04/2015,23,2,3,5
43,28/04/2015,0,5,0,5
43,28/04/2015,1,1,0,1
43,28/04/2015,2,1,0,1
43,28/04/2015,3,0,0,0
43,28/04/2015,4,0,0,0
43,28/04/2015,5,0,0,0
43,28/04/2015,6,3,9,12
43,28/04/2015,7,8,47,55
43,28/04/2015,8,34,113,147
43,28/04/2015,9,21,83,104
43,28/04/2015,10,12,23,35
43,28/04/2015,11,13,33,46
43,28/04/2015,12,16,20,36
43,28/04/2015,13,23,25,48
43,28/04/2015,14,20,19,39
43,28/04/2015,15,40,20,60
43,28/04/2015,16,39,17,56
43,28/04/2015,17,74,35,109
43,28/04/2015,18,53,40,93
43,28/04/2015,19,28,31,59
43,28/04/2015,20,33,21,54
43,28/04/2015,21,13,6,19
43,28/04/2015,22,10,5,15
43,28/04/2015,23,7,2,9
43,29/04/2015,0,6,0,6
43,29/04/2015,1,3,0,3
43,29/04/2015,2,0,1,1
43,29/04/2015,3,0,0,0
43,29/04/2015,4,0,0,0
43,29/04/2015,5,1,1,2
43,29/04/2015,6,1,10,11
43,29/04/2015,7,13,39,52
43,29/04/2015,8,37,99,136
43,29/04/2015,9,23,74,97
43,29/04/2015,10,11,27,38
43,29/04/2015,11,14,24,38
43,29/04/2015,12,11,15,26
43,29/04/2015,13,17,13,30
43,29/04/2015,14,14,13,27
43,29/04/2015,15,32,18,50
43,29/04/2015,16,37,36,73
43,29/04/2015,17,76,33,109
43,29/04/2015,18,40,23,63
43,29/04/2015,19,32,14,46
43,29/04/2015,20,21,15,36
43,29/04/2015,21,14,8,22
43,29/04/2015,22,16,6,22
43,29/04/2015,23,5,0,5
43,30/04/2015,0,8,0,8
43,30/04/2015,1,4,1,5
43,30/04/2015,2,0,0,0
43,30/04/2015,3,0,0,0
43,30/04/2015,4,1,0,1
43,30/04/2015,5,1,2,3
43,30/04/2015,6,2,9,11
43,30/04/2015,7,10,35,45
43,30/04/2015,8,29,104,133
43,30/04/2015,9,19,83,102
43,30/04/2015,10,17,39,56
43,30/04/2015,11,17,50,67
43,30/04/2015,12,34,39,73
43,30/04/2015,13,30,17,47
43,30/04/2015,14,38,24,62
43,30/04/2015,15,46,24,70
43,30/04/2015,16,46,33,79
43,30/04/2015,17,77,21,98
43,30/04/2015,18,47,29,76
43,30/04/2015,19,42,22,64
43,30/04/2015,20,28,24,52
43,30/04/2015,21,15,9,24
43,30/04/2015,22,9,4,13
43,30/04/2015,23,4,5,9
43,01/05/2015,0,7,0,7
43,01/05/2015,1,2,1,3
43,01/05/2015,2,2,0,2
43,01/05/2015,3,1,0,1
43,01/05/2015,4,0,0,0
43,01/05/2015,5,2,1,3
43,01/05/2015,6,3,9,12
43,01/05/2015,7,5,40,45
43,01/05/2015,8,30,92,122
43,01/05/2015,9,12,65,77
43,01/05/2015,10,13,35,48
43,01/05/2015,11,18,20,38
43,01/05/2015,12,24,23,47
43,01/05/2015,13,20,30,50
43,01/05/2015,14,26,33,59
43,01/05/2015,15,28,21,49
43,01/05/2015,16,55,33,88
43,01/05/2015,17,82,32,114
43,01/05/2015,18,30,32,62
43,01/05/2015,19,27,23,50
43,01/05/2015,20,15,13,28
43,01/05/2015,21,13,8,21
43,01/05/2015,22,10,0,10
43,01/05/2015,23,8,5,13
43,02/05/2015,0,4,5,9
43,02/05/2015,1,1,0,1
43,02/05/2015,2,1,3,4
43,02/05/2015,3,1,0,1
43,02/05/2015,4,0,0,0
43,02/05/2015,5,0,1,1
